REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2027,3.2206608467
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2028,3.2309926645
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2029,3.2413244346
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2030,3.2516564928
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2031,3.2587092324999998
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2032,3.2657792159
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2033,3.2728493437000004
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2034,3.2799193734000003
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2035,3.2869722112
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2036,3.2901424491999998
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2037,3.2933128304999997
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2038,3.2964831666000003
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2039,3.2519901319999995
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2040,3.3028067845000004
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2041,0.1720820371
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2042,3.3018229977999995
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2043,3.3013312018
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2044,3.3008565525000004
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2045,3.3003647065000004
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2046,3.2970119941
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2047,3.2936592368
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2048,3.2693132253999995
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2049,3.2764572847999998
GLOBAL,S1D1,LNDAGRFJIC01,WTREVTFJI,2050,3.2836183469999995
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2021,0.07542959831
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2022,0.075758257306
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2023,0.076087288506
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2024,0.076415957438
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2025,0.07674461627599999
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2026,0.07699240147
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2027,0.07724017657000001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2028,0.07748794901200001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2029,0.077735724112
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2030,0.07798351334000002
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2031,0.07815268604
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2032,0.078322234564
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2033,0.07849179039200001
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2034,0.078661336192
GLOBAL,S1D1,LNDAGRFJIC01,WTRGRCFJI,2035,0.07883051892000001
