REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D2,LNDAGRFJIC04,8,2046,0.04638
GLOBAL,S1D2,LNDAGRFJIC04,14,2046,0.062083077
GLOBAL,S1D2,LNDAGRFJIC04,8,2047,0.046332857
GLOBAL,S1D2,LNDAGRFJIC04,14,2047,0.06202
GLOBAL,S1D2,LNDAGRFJIC04,8,2048,0.046390204
GLOBAL,S1D2,LNDAGRFJIC04,14,2048,0.062096813
GLOBAL,S1D2,LNDAGRFJIC04,8,2049,0.046290816
GLOBAL,S1D2,LNDAGRFJIC04,14,2049,0.061963736
GLOBAL,S1D2,LNDAGRFJIC04,8,2050,0.046191429
GLOBAL,S1D2,LNDAGRFJIC04,14,2050,0.061830769
GLOBAL,S1D2,LNDFORTOT,1,2023,0.12120021
GLOBAL,S1D2,LNDFORTOT,1,2024,0.091137389
GLOBAL,S1D2,LNDFORTOT,1,2025,0.06107501
GLOBAL,S1D2,LNDFORTOT,1,2026,0.038409284
GLOBAL,S1D2,LNDFORTOT,1,2027,0.015743997
GLOBAL,S1D2,LNDFORTOT,1,2040,6.2857861
GLOBAL,S1D1,PWRBIOFJIXX01,1,2021,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2022,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2023,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2024,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2025,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2026,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2027,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2028,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2029,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2030,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2031,2.1980592
GLOBAL,S1D1,PWRBIOFJIXX01,1,2032,0.31536
GLOBAL,S1D1,PWRBIOFJIXX01,1,2033,0.31536
GLOBAL,S1D1,PWRBIOFJIXX01,1,2034,0.36999364
GLOBAL,S1D1,PWRBIOFJIXX01,1,2035,0.57079146
GLOBAL,S1D1,PWRBIOFJIXX01,1,2036,0.80923886
GLOBAL,S1D1,PWRBIOFJIXX01,1,2037,1.0476863
GLOBAL,S1D1,PWRBIOFJIXX01,1,2038,1.2735838
GLOBAL,S1D1,PWRBIOFJIXX01,1,2039,1.6421991
GLOBAL,S1D1,PWRBIOFJIXX01,1,2040,1.7807188
GLOBAL,S1D1,PWRBIOFJIXX01,1,2041,2.2795184
GLOBAL,S1D1,PWRBIOFJIXX01,1,2042,2.7311023
GLOBAL,S1D1,PWRBIOFJIXX01,1,2043,3.3584548
GLOBAL,S1D1,PWRBIOFJIXX01,1,2044,3.960043
GLOBAL,S1D1,PWRBIOFJIXX01,1,2045,4.6436794
GLOBAL,S1D1,PWRBIOFJIXX01,1,2046,4.7933482
GLOBAL,S1D1,PWRBIOFJIXX01,1,2047,5.120652
GLOBAL,S1D1,PWRBIOFJIXX01,1,2048,4.9603685
GLOBAL,S1D1,PWRBIOFJIXX01,1,2049,5.2419044
GLOBAL,S1D1,PWRBIOFJIXX01,1,2050,5.2419044
GLOBAL,S1D1,PWRHYDFJIXX01,1,2021,1.5857246
GLOBAL,S1D1,PWRHYDFJIXX01,1,2022,1.6760836
GLOBAL,S1D1,PWRHYDFJIXX01,1,2023,1.7551477
GLOBAL,S1D1,PWRHYDFJIXX01,1,2024,1.8455068
GLOBAL,S1D1,PWRHYDFJIXX01,1,2025,1.9245709
GLOBAL,S1D1,PWRHYDFJIXX01,1,2026,2.093994
GLOBAL,S1D1,PWRHYDFJIXX01,1,2027,2.2634172
GLOBAL,S1D1,PWRHYDFJIXX01,1,2028,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2029,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2030,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2031,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2032,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2033,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2034,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2035,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2036,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2037,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2038,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2039,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2040,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2041,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2042,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2043,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2044,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2045,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2046,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2047,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2048,1.0547126
GLOBAL,S1D1,PWRHYDFJIXX01,1,2049,2.3852916
GLOBAL,S1D1,PWRHYDFJIXX01,1,2050,2.3852916
GLOBAL,S1D1,PWROILFJIXX01,2,2028,0.047548771
GLOBAL,S1D1,PWROILFJIXX01,2,2029,0.21697193
GLOBAL,S1D1,PWROILFJIXX01,2,2030,0.38639508
GLOBAL,S1D1,PWROILFJIXX01,2,2031,0.56711311
GLOBAL,S1D1,PWROILFJIXX01,2,2032,0.69216064
GLOBAL,S1D1,PWROILFJIXX01,2,2033,1.513728
GLOBAL,S1D1,PWROILFJIXX01,2,2034,0.65074609
GLOBAL,S1D1,PWROILFJIXX01,2,2035,1.513728
GLOBAL,S1D1,PWROILFJIXX01,2,2036,0.60682157
GLOBAL,S1D1,PWROILFJIXX01,2,2037,1.513728
GLOBAL,S1D1,PWROILFJIXX01,2,2038,1.513728
GLOBAL,S1D1,PWROILFJIXX01,2,2039,1.513728
GLOBAL,S1D1,PWROILFJIXX01,2,2040,0.46470381
GLOBAL,S1D1,PWROILFJIXX01,2,2041,0.21439153
GLOBAL,S1D1,PWRPETFJIXX01,2,2032,1.8623995
GLOBAL,S1D1,PWRPETFJIXX01,2,2033,1.232845
GLOBAL,S1D1,PWRPETFJIXX01,2,2034,2.2219113
GLOBAL,S1D1,PWRPETFJIXX01,2,2035,1.3388496
GLOBAL,S1D1,PWRPETFJIXX01,2,2036,2.2219113
GLOBAL,S1D1,PWRPETFJIXX01,2,2037,1.2911602
GLOBAL,S1D1,PWRPETFJIXX01,2,2038,1.2685704
GLOBAL,S1D1,PWRPETFJIXX01,2,2039,1.2761431
GLOBAL,S1D1,PWRPETFJIXX01,2,2040,2.2219113
GLOBAL,S1D1,PWRPETFJIXX01,2,2041,2.2219113
GLOBAL,S1D1,PWRPETFJIXX01,2,2042,2.2219113
GLOBAL,S1D1,PWRPETFJIXX01,2,2043,1.8317513
GLOBAL,S1D1,PWRPETFJIXX01,2,2044,1.4786503
GLOBAL,S1D1,PWRPETFJIXX01,2,2045,1.0322063
GLOBAL,S1D1,PWRPETFJIXX01,2,2046,1.1649095
GLOBAL,S1D1,PWRPETFJIXX01,2,2047,1.0767074
GLOBAL,S1D1,PWRPETFJIXX01,2,2048,2.8499419
GLOBAL,S1D1,PWRPETFJIXX01,2,2049,1.5201988
GLOBAL,S1D1,PWRPETFJIXX01,2,2050,1.6556766
GLOBAL,S1D1,PWRSPVFJIXX01,1,2040,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2041,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2042,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2043,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2044,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2045,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2046,0.082428947
GLOBAL,S1D1,PWRSPVFJIXX01,1,2047,0.13699403
GLOBAL,S1D1,PWRSPVFJIXX01,1,2048,0.13699403
GLOBAL,S1D1,PWRSPVFJIXX01,1,2049,0.13699403
GLOBAL,S1D1,PWRSPVFJIXX01,1,2050,0.28388817
GLOBAL,S1D1,PWRTRNFJIXX,1,2021,3.7837838
GLOBAL,S1D1,PWRTRNFJIXX,1,2022,3.8741428
GLOBAL,S1D1,PWRTRNFJIXX,1,2023,3.9532069
GLOBAL,S1D1,PWRTRNFJIXX,1,2024,4.043566
GLOBAL,S1D1,PWRTRNFJIXX,1,2025,4.1226301
GLOBAL,S1D1,PWRTRNFJIXX,1,2026,4.2920532
GLOBAL,S1D1,PWRTRNFJIXX,1,2027,4.4614764
GLOBAL,S1D1,PWRTRNFJIXX,1,2028,4.6308996
GLOBAL,S1D1,PWRTRNFJIXX,1,2029,4.8003227
GLOBAL,S1D1,PWRTRNFJIXX,1,2030,4.9697459
GLOBAL,S1D1,PWRTRNFJIXX,1,2031,5.1504639
GLOBAL,S1D1,PWRTRNFJIXX,1,2032,5.3311819
GLOBAL,S1D1,PWRTRNFJIXX,1,2033,5.5231948
GLOBAL,S1D1,PWRTRNFJIXX,1,2034,5.7039129
GLOBAL,S1D1,PWRTRNFJIXX,1,2035,5.8846309
GLOBAL,S1D1,PWRTRNFJIXX,1,2036,6.0992336
GLOBAL,S1D1,PWRTRNFJIXX,1,2037,6.3138362
GLOBAL,S1D1,PWRTRNFJIXX,1,2038,6.517144
GLOBAL,S1D1,PWRTRNFJIXX,1,2039,6.8173618
GLOBAL,S1D1,PWRTRNFJIXX,1,2040,6.9350545
GLOBAL,S1D1,PWRTRNFJIXX,1,2041,7.1835418
GLOBAL,S1D1,PWRTRNFJIXX,1,2042,7.4207342
GLOBAL,S1D1,PWRTRNFJIXX,1,2043,7.6579266
GLOBAL,S1D1,PWRTRNFJIXX,1,2044,7.9064139
GLOBAL,S1D1,PWRTRNFJIXX,1,2045,8.1436063
GLOBAL,S1D1,PWRTRNFJIXX,1,2046,8.4259782
GLOBAL,S1D1,PWRTRNFJIXX,1,2047,8.719645
GLOBAL,S1D1,PWRTRNFJIXX,1,2048,9.0020169
GLOBAL,S1D1,PWRTRNFJIXX,1,2049,9.2843889
GLOBAL,S1D1,PWRTRNFJIXX,1,2050,9.5667608
GLOBAL,S1D1,PWRWONFJIXX01,1,2032,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2033,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2034,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2035,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2036,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2037,0.075970224
GLOBAL,S1D1,PWRWONFJIXX01,1,2038,0.075970224
GLOBAL,S1D1,RNWBIOFJIXX,1,2021,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2022,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2023,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2024,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2025,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2026,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2027,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2028,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2029,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2030,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2031,8.3965861
GLOBAL,S1D1,RNWBIOFJIXX,1,2032,1.2046752
GLOBAL,S1D1,RNWBIOFJIXX,1,2033,1.2046752
GLOBAL,S1D1,RNWBIOFJIXX,1,2034,1.4133757
GLOBAL,S1D1,RNWBIOFJIXX,1,2035,2.1804234
GLOBAL,S1D1,RNWBIOFJIXX,1,2036,3.0912924
GLOBAL,S1D1,RNWBIOFJIXX,1,2037,4.0021615
GLOBAL,S1D1,RNWBIOFJIXX,1,2038,4.8650901
GLOBAL,S1D1,RNWBIOFJIXX,1,2039,6.2732006
GLOBAL,S1D1,RNWBIOFJIXX,1,2040,6.8023458
GLOBAL,S1D1,RNWBIOFJIXX,1,2041,8.7077602
GLOBAL,S1D1,RNWBIOFJIXX,1,2042,10.432811
GLOBAL,S1D1,RNWBIOFJIXX,1,2043,12.829297
GLOBAL,S1D1,RNWBIOFJIXX,1,2044,15.127364
GLOBAL,S1D1,RNWBIOFJIXX,1,2045,17.738855
GLOBAL,S1D1,RNWBIOFJIXX,1,2046,18.31059
GLOBAL,S1D1,RNWBIOFJIXX,1,2047,19.560891
GLOBAL,S1D1,RNWBIOFJIXX,1,2048,18.948608
GLOBAL,S1D1,RNWBIOFJIXX,1,2049,20.024075
GLOBAL,S1D1,RNWBIOFJIXX,1,2050,20.024075
GLOBAL,S1D1,RNWHYDFJIXX,1,2021,1.5857246
GLOBAL,S1D1,RNWHYDFJIXX,1,2022,1.6760836
GLOBAL,S1D1,RNWHYDFJIXX,1,2023,1.7551477
GLOBAL,S1D1,RNWHYDFJIXX,1,2024,1.8455068
GLOBAL,S1D1,RNWHYDFJIXX,1,2025,1.9245709
GLOBAL,S1D1,RNWHYDFJIXX,1,2026,2.093994
GLOBAL,S1D1,RNWHYDFJIXX,1,2027,2.2634172
GLOBAL,S1D1,RNWHYDFJIXX,1,2028,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2029,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2030,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2031,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2032,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2033,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2034,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2035,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2036,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2037,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2038,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2039,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2040,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2041,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2042,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2043,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2044,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2045,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2046,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2047,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2048,1.0547126
GLOBAL,S1D1,RNWHYDFJIXX,1,2049,2.3852916
GLOBAL,S1D1,RNWHYDFJIXX,1,2050,2.3852916
GLOBAL,S1D1,RNWSPVFJIXX,1,2040,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2041,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2042,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2043,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2044,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2045,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2046,0.082428947
GLOBAL,S1D1,RNWSPVFJIXX,1,2047,0.13699403
GLOBAL,S1D1,RNWSPVFJIXX,1,2048,0.13699403
GLOBAL,S1D1,RNWSPVFJIXX,1,2049,0.13699403
GLOBAL,S1D1,RNWSPVFJIXX,1,2050,0.28388817
GLOBAL,S1D1,RNWWONFJIXX,1,2032,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2033,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2034,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2035,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2036,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2037,0.075970224
GLOBAL,S1D1,RNWWONFJIXX,1,2038,0.075970224
GLOBAL,S1D1,DEMCOMELCFJIXX02,1,2039,0.085615114
GLOBAL,S1D1,MINLNDTOT,1,2021,36.94985
GLOBAL,S1D1,MINLNDTOT,1,2022,1.8218116
GLOBAL,S1D1,MINLNDTOT,1,2023,1.8297243
GLOBAL,S1D1,MINLNDTOT,1,2024,1.8376278
GLOBAL,S1D1,MINLNDTOT,1,2025,1.8455313
GLOBAL,S1D1,MINLNDTOT,1,2026,1.8514899
GLOBAL,S1D1,MINLNDTOT,1,2027,1.8574485
GLOBAL,S1D1,MINLNDTOT,1,2028,1.8634069
GLOBAL,S1D1,MINLNDTOT,1,2029,1.8693653
GLOBAL,S1D1,MINLNDTOT,1,2030,1.875324
GLOBAL,S1D1,MINLNDTOT,1,2031,1.8793921
GLOBAL,S1D1,MINLNDTOT,1,2032,1.8834695
GLOBAL,S1D1,MINLNDTOT,1,2033,1.8875469
GLOBAL,S1D1,MINLNDTOT,1,2034,67.971801
GLOBAL,S1D1,MINLNDTOT,1,2035,1.8956923
GLOBAL,S1D1,MINLNDTOT,1,2036,1.8975204
GLOBAL,S1D1,MINLNDTOT,1,2037,1.8993487
GLOBAL,S1D1,MINLNDTOT,1,2038,1.9011768
GLOBAL,S1D1,MINLNDTOT,1,2039,1.8787696
GLOBAL,S1D1,MINLNDTOT,1,2040,61.645968
GLOBAL,S1D1,MINLNDTOT,1,2041,1.9045404
GLOBAL,S1D1,MINLNDTOT,1,2042,1.904257
GLOBAL,S1D1,MINLNDTOT,1,2043,1.9039736
GLOBAL,S1D1,MINLNDTOT,1,2044,1.9036991
GLOBAL,S1D1,MINLNDTOT,1,2045,1.9034154
GLOBAL,S1D1,MINLNDTOT,1,2046,1.9014821
GLOBAL,S1D1,MINLNDTOT,1,2047,1.8995487
GLOBAL,S1D1,MINLNDTOT,1,2048,1.8869407
GLOBAL,S1D1,MINLNDTOT,1,2049,1.8903445
GLOBAL,S1D1,MINLNDTOT,1,2050,1.8937574
GLOBAL,S1D1,MINPRCFJI,1,2021,92.675326
GLOBAL,S1D1,MINPRCFJI,1,2022,4.8565401
GLOBAL,S1D1,MINPRCFJI,1,2023,4.8776337
GLOBAL,S1D1,MINPRCFJI,1,2024,4.8987027
GLOBAL,S1D1,MINPRCFJI,1,2025,4.9197714
GLOBAL,S1D1,MINPRCFJI,1,2026,4.9356559
GLOBAL,S1D1,MINPRCFJI,1,2027,4.95154
GLOBAL,S1D1,MINPRCFJI,1,2028,4.9674239
GLOBAL,S1D1,MINPRCFJI,1,2029,4.9833079
GLOBAL,S1D1,MINPRCFJI,1,2030,4.9991923
GLOBAL,S1D1,MINPRCFJI,1,2031,5.0100369
GLOBAL,S1D1,MINPRCFJI,1,2032,5.0209062
GLOBAL,S1D1,MINPRCFJI,1,2033,5.0317756
GLOBAL,S1D1,MINPRCFJI,1,2034,172.68149
GLOBAL,S1D1,MINPRCFJI,1,2035,5.0534893
GLOBAL,S1D1,MINPRCFJI,1,2036,5.0583628
GLOBAL,S1D1,MINPRCFJI,1,2037,5.0632367
GLOBAL,S1D1,MINPRCFJI,1,2038,5.0681102
GLOBAL,S1D1,MINPRCFJI,1,2039,5.0072151
GLOBAL,S1D1,MINPRCFJI,1,2040,159.38463
GLOBAL,S1D1,MINPRCFJI,1,2041,4.088582
GLOBAL,S1D1,MINPRCFJI,1,2042,5.076321
GLOBAL,S1D1,MINPRCFJI,1,2043,5.0755655
GLOBAL,S1D1,MINPRCFJI,1,2044,5.074834
GLOBAL,S1D1,MINPRCFJI,1,2045,5.0740777
GLOBAL,S1D1,MINPRCFJI,1,2046,5.0689238
GLOBAL,S1D1,MINPRCFJI,1,2047,5.0637698
GLOBAL,S1D1,MINPRCFJI,1,2048,5.0296478
GLOBAL,S1D1,MINPRCFJI,1,2049,5.0389775
GLOBAL,S1D1,MINPRCFJI,1,2050,5.0483316
GLOBAL,S1D1,LNDCONHRTOT,1,2021,0.044243878
GLOBAL,S1D1,LNDCONHRTOT,1,2022,0.044436735
GLOBAL,S1D1,LNDCONHRTOT,1,2023,0.044629592
GLOBAL,S1D1,LNDCONHRTOT,1,2024,0.044822449
GLOBAL,S1D1,LNDCONHRTOT,1,2025,0.045015306
GLOBAL,S1D1,LNDCONHRTOT,1,2026,0.045160612
GLOBAL,S1D1,LNDCONHRTOT,1,2027,0.045305918
GLOBAL,S1D1,LNDCONHRTOT,1,2028,0.045451224
GLOBAL,S1D1,LNDCONHRTOT,1,2029,0.045596531
GLOBAL,S1D1,LNDCONHRTOT,1,2030,0.045741837
GLOBAL,S1D1,LNDCONHRTOT,1,2031,0.045841224
GLOBAL,S1D1,LNDCONHRTOT,1,2032,0.045940612
GLOBAL,S1D1,LNDCONHRTOT,1,2033,0.04604
GLOBAL,S1D1,LNDCONHRTOT,1,2034,0.046139388
GLOBAL,S1D1,LNDCONHRTOT,1,2035,0.046238776
GLOBAL,S1D1,LNDCONHRTOT,1,2036,0.046283265
GLOBAL,S1D1,LNDCONHRTOT,1,2037,0.046327959
GLOBAL,S1D1,LNDCONHRTOT,1,2038,0.046372449
GLOBAL,S1D1,LNDCONHRTOT,1,2039,0.046654286
GLOBAL,S1D1,LNDCONHRTOT,1,2040,0.046461429
GLOBAL,S1D1,LNDCONHRTOT,1,2041,0.04645449
GLOBAL,S1D1,LNDCONHRTOT,1,2042,0.046447755
GLOBAL,S1D1,LNDCONHRTOT,1,2043,0.046440816
GLOBAL,S1D1,LNDCONHRTOT,1,2044,0.046433878
GLOBAL,S1D1,LNDCONHRTOT,1,2045,0.046426939
GLOBAL,S1D1,LNDCONHRTOT,1,2046,0.04638
GLOBAL,S1D1,LNDCONHRTOT,1,2047,0.046332857
GLOBAL,S1D1,LNDCONHRTOT,1,2048,0.046390204
GLOBAL,S1D1,LNDCONHRTOT,1,2049,0.046290816
GLOBAL,S1D1,LNDCONHRTOT,1,2050,0.046191429
GLOBAL,S1D1,LNDCASHRTOT,1,2021,0.073357143
GLOBAL,S1D1,LNDCASHRTOT,1,2022,0.073676939
GLOBAL,S1D1,LNDCASHRTOT,1,2023,0.073996633
GLOBAL,S1D1,LNDCASHRTOT,1,2024,0.074316429
GLOBAL,S1D1,LNDCASHRTOT,1,2025,0.074636224
GLOBAL,S1D1,LNDCASHRTOT,1,2026,0.074877143
GLOBAL,S1D1,LNDCASHRTOT,1,2027,0.075118061
GLOBAL,S1D1,LNDCASHRTOT,1,2028,0.075358878
GLOBAL,S1D1,LNDCASHRTOT,1,2029,0.075599796
GLOBAL,S1D1,LNDCASHRTOT,1,2030,0.075840714
GLOBAL,S1D1,LNDCASHRTOT,1,2031,0.07600551
GLOBAL,S1D1,LNDCASHRTOT,1,2032,0.076170408
GLOBAL,S1D1,LNDCASHRTOT,1,2033,0.076335204
GLOBAL,S1D1,LNDCASHRTOT,1,2034,0.0765
GLOBAL,S1D1,LNDCASHRTOT,1,2035,0.076664796
GLOBAL,S1D1,LNDCASHRTOT,1,2036,0.076738571
GLOBAL,S1D1,LNDCASHRTOT,1,2037,0.076812449
GLOBAL,S1D1,LNDCASHRTOT,1,2038,0.076886224
GLOBAL,S1D1,LNDCASHRTOT,1,2039,0.077353673
GLOBAL,S1D1,LNDCASHRTOT,1,2040,0.077033878
GLOBAL,S1D1,LNDCASHRTOT,1,2041,0.077022449
GLOBAL,S1D1,LNDCASHRTOT,1,2042,0.07701102
GLOBAL,S1D1,LNDCASHRTOT,1,2043,0.076999694
GLOBAL,S1D1,LNDCASHRTOT,1,2044,0.076988265
GLOBAL,S1D1,LNDCASHRTOT,1,2045,0.076976837
GLOBAL,S1D1,LNDCASHRTOT,1,2046,0.076898673
GLOBAL,S1D1,LNDCASHRTOT,1,2047,0.076820612
GLOBAL,S1D1,LNDCASHRTOT,1,2048,0.076915816
GLOBAL,S1D1,LNDCASHRTOT,1,2049,0.07675102
GLOBAL,S1D1,LNDCASHRTOT,1,2050,0.076586224
GLOBAL,S1D1,LNDYAMHRTOT,1,2021,0.059223846
GLOBAL,S1D1,LNDYAMHRTOT,1,2022,0.059481978
GLOBAL,S1D1,LNDYAMHRTOT,1,2023,0.05974022
GLOBAL,S1D1,LNDYAMHRTOT,1,2024,0.059998352
GLOBAL,S1D1,LNDYAMHRTOT,1,2025,0.060256484
GLOBAL,S1D1,LNDYAMHRTOT,1,2026,0.060450989
GLOBAL,S1D1,LNDYAMHRTOT,1,2027,0.060645495
GLOBAL,S1D1,LNDYAMHRTOT,1,2028,0.06084
GLOBAL,S1D1,LNDYAMHRTOT,1,2029,0.061034396
GLOBAL,S1D1,LNDYAMHRTOT,1,2030,0.061228901
GLOBAL,S1D1,LNDYAMHRTOT,1,2031,0.061361978
GLOBAL,S1D1,LNDYAMHRTOT,1,2032,0.061495055
GLOBAL,S1D1,LNDYAMHRTOT,1,2033,0.061628132
GLOBAL,S1D1,LNDYAMHRTOT,1,2034,0.061761209
GLOBAL,S1D1,LNDYAMHRTOT,1,2035,0.061894176
GLOBAL,S1D1,LNDYAMHRTOT,1,2036,0.061953846
GLOBAL,S1D1,LNDYAMHRTOT,1,2037,0.062013407
GLOBAL,S1D1,LNDYAMHRTOT,1,2038,0.062072967
GLOBAL,S1D1,LNDYAMHRTOT,1,2039,0.06245033
GLOBAL,S1D1,LNDYAMHRTOT,1,2040,0.062192198
GLOBAL,S1D1,LNDYAMHRTOT,1,2041,0.062182967
GLOBAL,S1D1,LNDYAMHRTOT,1,2042,0.062173736
GLOBAL,S1D1,LNDYAMHRTOT,1,2043,0.062164615
GLOBAL,S1D1,LNDYAMHRTOT,1,2044,0.062155385
GLOBAL,S1D1,LNDYAMHRTOT,1,2045,0.062146154
GLOBAL,S1D1,LNDYAMHRTOT,1,2046,0.062083077
GLOBAL,S1D1,LNDYAMHRTOT,1,2047,0.06202
GLOBAL,S1D1,LNDYAMHRTOT,1,2048,0.062096813
GLOBAL,S1D1,LNDYAMHRTOT,1,2049,0.061963736
GLOBAL,S1D1,LNDYAMHRTOT,1,2050,0.061830769
GLOBAL,S1D1,LNDSGCHRTOT,1,2021,1.5690909
GLOBAL,S1D1,LNDSGCHRTOT,1,2022,1.5759273
GLOBAL,S1D1,LNDSGCHRTOT,1,2023,1.5827727
GLOBAL,S1D1,LNDSGCHRTOT,1,2024,1.5896091
GLOBAL,S1D1,LNDSGCHRTOT,1,2025,1.5964455
GLOBAL,S1D1,LNDSGCHRTOT,1,2026,1.6016
GLOBAL,S1D1,LNDSGCHRTOT,1,2027,1.6067545
GLOBAL,S1D1,LNDSGCHRTOT,1,2028,1.6119091
GLOBAL,S1D1,LNDSGCHRTOT,1,2029,1.6170636
GLOBAL,S1D1,LNDSGCHRTOT,1,2030,1.6222182
GLOBAL,S1D1,LNDSGCHRTOT,1,2031,1.6257364
GLOBAL,S1D1,LNDSGCHRTOT,1,2032,1.6292636
GLOBAL,S1D1,LNDSGCHRTOT,1,2033,1.6327909
GLOBAL,S1D1,LNDSGCHRTOT,1,2034,1.6363182
GLOBAL,S1D1,LNDSGCHRTOT,1,2035,1.6398364
GLOBAL,S1D1,LNDSGCHRTOT,1,2036,1.6414182
GLOBAL,S1D1,LNDSGCHRTOT,1,2037,1.643
GLOBAL,S1D1,LNDSGCHRTOT,1,2038,1.6445818
GLOBAL,S1D1,LNDSGCHRTOT,1,2039,1.6206148
